system,group,symbol,f_vector,status,our_menu_type_ids,our_P2_type_ids,our_menu_c_over_a,his_row_count,his_b_ratios,his_points,his_block
tetragonal,86,P4_2/n,"(22,35,15)",c_his_not_ours_not_stored,,,,1,7/2,"(27/500,-27/500,117/500)",86
tetragonal,86,P4_2/n,"(23,35,14)",c_his_not_ours_not_stored,,,,1,3497/1000,"(29/100,-21/100,1/25)",86
tetragonal,86,P4_2/n,"(23,36,15)",c_his_not_ours_not_stored,,,,1,4/5,"(41/100,-43/500,0)",86
tetragonal,86,P4_2/n,"(24,36,14)",a_ours_in_his,31d09faf7fb2bf6f,,1/2;3/4;797/1000;4/5;9/10;19/20;39/40;79/80;1;5/4;7/5;113/80;3/2;38/25;7/4;2;9/4;5/2;11/4;45/16;181/64;23/8;47/16;95/32;191/64;3;13/4;7/2,1,3497/1000,"(1/4,-1/4,31/125)",86
tetragonal,86,P4_2/n,"(24,37,15)",c_his_not_ours_not_stored,,,,1,3497/1000,"(12/25,-1/50,23/100)",86
tetragonal,86,P4_2/n,"(25,38,15)",c_his_not_ours_not_stored,,,,1,797/1000,"(247/500,-1/500,0)",86
tetragonal,86,P4_2/n,"(25,39,16)",c_his_not_ours_not_stored,,,,1,7/2,"(38/125,0,2/125)",86
tetragonal,86,P4_2/n,"(26,39,15)",a_ours_in_his,e73ddea1cde2be65,,23/32;3/4;797/1000;4/5;1;5/4;7/5;3/2;38/25;7/4;2;33/16;133/64,1,3497/1000,"(117/250,0,31/125)",86
tetragonal,86,P4_2/n,"(27,41,16)",c_his_not_ours_not_stored,,,,1,3497/1000,"(249/500,-1/500,31/125)",86
tetragonal,86,P4_2/n,"(27,42,17)",c_his_not_ours_not_stored,,,,1,1/2,"(56/125,-9/250,53/250)",86
tetragonal,86,P4_2/n,"(28,42,16)",a_ours_in_his,0882fd4b5b8cb62e;2204c0ceea51430d;5ae136b2bdd40066;5be2e092046ee24b;f78cb8eda2f6b557,,1/2;17/32;9/16;39/64;5/8;11/16;45/64;1377/800;7/4;15/8;61/32;31/16;2;9/4;19/8;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(58/125,0,29/125)",86
tetragonal,86,P4_2/n,"(29,44,17)",c_his_not_ours_not_stored,,,,1,7/2,"(223/500,-11/500,117/500)",86
tetragonal,86,P4_2/n,"(29,45,18)",c_his_not_ours_not_stored,,,,1,527/1000,"(9/20,-3/100,23/500)",86
tetragonal,86,P4_2/n,"(30,45,17)",a_ours_in_his,32451695e287120d;cd4fb52572edcb73,,7/8;9/10;1;17/16;35/32;71/64;67/32;17/8;69/32;139/64,1,3497/1000,"(59/125,0,31/125)",86
tetragonal,86,P4_2/n,"(32,48,18)",a_ours_in_his,675cc4f2c640cd11;799b17ae5c44c23a;8fc980b921be3244;b504635d2b404e93;cde6f488fa3b5e98;d25e09a426bd8ecf;e969c24510c5b82b,,35/64;9/16;37/64;19/32;5/8;11/16;45/64;23/32;3/4;797/1000;4/5;17/20;69/80;9/8;19/16;39/32;79/64;5/4;7/5;3/2;38/25;327/200;677/400;2731/1600;121/64;147/64;37/16;75/32;151/64,1,3497/1000,"(12/25,0,6/25)",86
tetragonal,86,P4_2/n,"(34,51,19)",a_ours_in_his,8b96d46626c486fe,,35/16;9/4;73/32,1,3497/1000,"(79/250,0,119/500)",86
tetragonal,86,P4_2/n,"(36,54,20)",c_his_not_ours_not_stored,,,,1,3497/1000,"(62/125,0,31/125)",86
tetragonal,87,I4/m,"(5,9,6)",c_his_not_ours_P2_reproduced,,8f286dc3c145b5c1,,1,7/2,"(38/125,0,117/500)",87
tetragonal,87,I4/m,"(6,9,5)",c_his_not_ours_P2_reproduced,,a1053191a6317676,,1,3497/1000,"(249/500,-1/500,1/4)",87
tetragonal,87,I4/m,"(6,11,7)",a_ours_in_his,d2d935e5499e6e11,d2d935e5499e6e11,1,1,4/5,"(17/50,0,0)",87
tetragonal,87,I4/m,"(7,11,6)",a_ours_in_his,a4d2e4badea1fc0f,26df90c2289ea27c,1,1,3497/1000,"(62/125,0,31/125)",87
tetragonal,87,I4/m,"(8,12,6)",a_ours_in_his,e3faf0283734fac7,e3faf0283734fac7,1/2;3/4;797/1000;4/5;33/40;17/20;9/10;1;65/64;33/32;17/16;9/8;37/32;19/16;5/4;7/5;3/2;38/25;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(0,0,1/4)",87
tetragonal,87,I4/m,"(8,13,7)",a_ours_in_his,d724d08efce3fe5f,d724d08efce3fe5f,37/64;19/32;5/8;23/32;3/4;797/1000;4/5;33/40;17/20;9/10;1;65/64;33/32;17/16;9/8;37/32;19/16;79/64;5/4;83/64;209/160;53/40;7/5;3/2;38/25;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(62/125,0,0)",87
tetragonal,87,I4/m,"(9,16,9)",a_ours_in_his,0c6ba5cadd15c06e,cf917b63c9edf773,2,1,4/5,"(159/500,-63/500,11/100)",87
tetragonal,87,I4/m,"(10,15,7)",c_his_not_ours_P2_reproduced,,52392121966e66eb,,1,3497/1000,"(247/500,-1/500,1/4)",87
tetragonal,87,I4/m,"(10,16,8)",c_his_not_ours_P2_reproduced,,9c552acf6058b1fd,,1,4/5,"(217/500,-17/500,1/5)",87
tetragonal,87,I4/m,"(11,18,9)",c_his_not_ours_P2_reproduced,,7429b0ba55c18ea2,,1,7/2,"(151/500,-1/500,117/500)",87
tetragonal,87,I4/m,"(12,18,8)",a_ours_in_his,4097fba12952569e;9b7039e0c295ff94,4097fba12952569e,1/2;17/32;35/64;5/8;11/16;45/64;3/4;797/1000;4/5;13/16;9/10;19/20;39/40;79/80;1;9/8;73/64,1,3497/1000,"(47/100,-1/500,31/125)",87
tetragonal,87,I4/m,"(12,19,9)",a_ours_in_his,8e1a1fd6069d5392,8e1a1fd6069d5392,79/80;1;9/8;5/4;7/5;3/2;38/25;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(249/500,-1/500,31/125)",87
tetragonal,87,I4/m,"(13,20,9)",a_ours_in_his,82a5a88ccba80d26,82a5a88ccba80d26,25/16;13/8;2777/1600;7/4;2;129/64;65/32;33/16;17/8;9/4;157/64;79/32;5/2;11/4;3;13/4;111/32;3497/1000;7/2,1,3497/1000,"(0,0,26/125)",87
tetragonal,87,I4/m,"(13,22,11)",a_ours_in_his,49f36a9ed073276e,49f36a9ed073276e,1,1,4/5,"(169/500,-1/500,0)",87
tetragonal,87,I4/m,"(14,21,9)",a_ours_in_his,dcc0a70baf02d3d7,dcc0a70baf02d3d7,1/2;9/16;5/8;11/16;45/64;3/4;797/1000;4/5;13/16;9/10;19/20;39/40;79/80;1;9/8;73/64;19/16;39/32;5/4;103/80,1,797/1000,"(17/50,0,0)",87
tetragonal,87,I4/m,"(14,22,10)",a_ours_in_his,fe7ee18a2838e181,fe7ee18a2838e181,23/32;3/4;797/1000;4/5;9/10;19/20;39/40,1,3497/1000,"(237/500,-13/500,31/125)",87
tetragonal,87,I4/m,"(14,23,11)",a_ours_in_his,7824c3404ec7c532,7824c3404ec7c532,17/32;9/16;37/64;19/32;39/64;5/8;23/32;3/4;797/1000;4/5;33/40;17/20;9/10;37/40;19/20;1;65/64;33/32;17/16;35/32;9/8;5/4;7/5;3/2;38/25;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(249/500,-1/500,0)",87
tetragonal,87,I4/m,"(16,24,10)",a_ours_in_his,35953737803092f0;63e69de5b43a9887,35953737803092f0,1/2;9/16;5/8;3/4;797/1000;4/5;1;17/16;35/32;71/64;5/4;7/5;3/2;38/25;49/32;99/64;327/200;677/400;1377/800;7/4;15/8;31/16;63/32;127/64;2;9/4;19/8;39/16;5/2;11/4;3;13/4;27/8;55/16;221/64,1,3497/1000,"(0,0,31/125)",87
tetragonal,87,I4/m,"(17,26,11)",a_ours_in_his,bf5f699aaeed9ea9,bf5f699aaeed9ea9,1/2;17/32;35/64;9/16;19/32;5/8;21/32;11/16,1,797/1000,"(167/500,-1/500,0)",87
tetragonal,87,I4/m,"(18,28,12)",a_ours_in_his,c1824c64dfbb3615,c1824c64dfbb3615,227/160;57/40;29/20;3/2;38/25;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(0,0,0)",87
tetragonal,87,I4/m,"(18,29,13)",a_ours_in_his,2626c0b5370635a6,2626c0b5370635a6,1/2;33/64;9/16;37/64;19/32;39/64,1,527/1000,"(41/100,-9/100,0)",87
tetragonal,87,I4/m,"(21,32,13)",a_ours_in_his,1f2da25d4fd3e5d7,1f2da25d4fd3e5d7,1/2;33/64;17/32;9/16;39/64;5/8;43/64;11/16;45/64;23/32;3/4;797/1000;4/5;13/16;9/10;73/80;19/20;39/40;79/80;1;17/16;69/64,1,797/1000,"(169/500,-1/500,0)",87
tetragonal,87,I4/m,"(24,36,14)",a_ours_in_his,31d09faf7fb2bf6f,31d09faf7fb2bf6f,1/2;3/4;797/1000;4/5;1;5/4;7/5;113/80,1,797/1000,"(0,0,0)",87
tetragonal,88,I4_1/a,"(8,12,6)",c_his_not_ours_not_stored,,,,1,3497/1000,"(62/125,0,0)",88
tetragonal,88,I4_1/a,"(8,14,8)",b_ours_not_his,11ee80fc3799d1eb,,2,0,,,
tetragonal,88,I4_1/a,"(10,15,7)",a_ours_in_his,52392121966e66eb,,157/64;79/32;5/2;11/4;3;13/4;27729/8000;3497/1000;7/2,1,3497/1000,"(1/2,0,21/250)",88
tetragonal,88,I4_1/a,"(10,18,10)",c_his_not_ours_not_stored,,,,1,2,"(0,0,1/8)",88
tetragonal,88,I4_1/a,"(12,18,8)",a_ours_in_his,abfdf73c2f298784;fd9a9f68ec1db422,abfdf73c2f298784,227/160;57/40;29/20;3/2;38/25;7/4;2;129/64;65/32;33/16;17/8;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(0,0,0)",88
tetragonal,88,I4_1/a,"(12,20,10)",c_his_not_ours_not_stored,,,,1,3497/1000,"(0,0,1/8)",88
tetragonal,88,I4_1/a,"(13,21,10)",c_his_not_ours_not_stored,,,,1,7/2,"(1/2,38/125,4/125)",88
tetragonal,88,I4_1/a,"(14,21,9)",c_his_not_ours_not_stored,,,,1,797/1000,"(61/125,0,0)",88
tetragonal,88,I4_1/a,"(14,24,12)",b_ours_not_his,1da02fe6c7c6eb73,,2,0,,,
tetragonal,88,I4_1/a,"(15,24,11)",c_his_not_ours_not_stored,,,,1,7/2,"(1/2,57/125,101/1000)",88
tetragonal,88,I4_1/a,"(15,25,12)",c_his_not_ours_not_stored,,,,1,4/5,"(3/25,3/25,1/8)",88
tetragonal,88,I4_1/a,"(16,27,13)",b_ours_not_his,7d5559ec4f268c7c,,2,0,,,
tetragonal,88,I4_1/a,"(17,26,11)",c_his_not_ours_not_stored,,,,1,3497/1000,"(1/2,0,13/125)",88
tetragonal,88,I4_1/a,"(17,27,12)",c_his_not_ours_not_stored,,,,1,899/1000,"(1/2,113/250,1/8)",88
tetragonal,88,I4_1/a,"(17,28,13)",c_his_not_ours_not_stored,,,,1,4/5,"(36/125,1/25,1/8)",88
tetragonal,88,I4_1/a,"(18,27,11)",c_his_not_ours_not_stored,,,,1,797/1000,"(62/125,0,0)",88
tetragonal,88,I4_1/a,"(18,28,12)",b_ours_not_his,c1824c64dfbb3615,,129/64;65/32;33/16;17/8;9/4;5/2;11/4;3;13/4;3497/1000;7/2,0,,,
tetragonal,88,I4_1/a,"(18,29,13)",c_his_not_ours_not_stored,,,,1,3497/1000,"(62/125,0,1/8)",88
tetragonal,88,I4_1/a,"(19,29,12)",c_his_not_ours_not_stored,,,,1,797/1000,"(31/250,31/250,1/8)",88
tetragonal,88,I4_1/a,"(19,30,13)",c_his_not_ours_not_stored,,,,1,7/2,"(109/250,13/250,13/1000)",88
tetragonal,88,I4_1/a,"(20,30,12)",c_his_not_ours_not_stored,,,,1,3497/1000,"(1/2,62/125,0)",88
tetragonal,88,I4_1/a,"(20,31,13)",a_ours_in_his,6fe445ec5becddde,,25/16;13/8;2777/1600;7/4;2;129/64;65/32;33/16;17/8;9/4;19/8;39/16;157/64;79/32;5/2;11/4;3;13/4;6747/2000;13741/4000;55211/16000;3497/1000;7/2,1,797/1000,"(0,0,1/8)",88
tetragonal,88,I4_1/a,"(21,32,13)",c_his_not_ours_not_stored,,,,1,3497/1000,"(1/2,0,31/250)",88
tetragonal,88,I4_1/a,"(21,33,14)",c_his_not_ours_not_stored,,,,1,7/2,"(38/125,38/125,4/125)",88
tetragonal,88,I4_1/a,"(21,34,15)",c_his_not_ours_not_stored,,,,1,109/125,"(19/50,3/125,1/8)",88
tetragonal,88,I4_1/a,"(22,34,14)",a_ours_in_his,779fb53b92dfc3fe;9cab1436007f3c03,,33/40;17/20;9/10;1;5/4;7/5;113/80;27729/8000;111/32;3497/1000;7/2,1,409/500,"(0,0,0)",88
tetragonal,88,I4_1/a,"(22,35,15)",c_his_not_ours_not_stored,,,,1,1/2,"(29/125,2/125,117/1000)",88
tetragonal,88,I4_1/a,"(23,35,14)",c_his_not_ours_not_stored,,,,1,7/2,"(101/250,9/25,101/1000)",88
tetragonal,88,I4_1/a,"(23,36,15)",c_his_not_ours_not_stored,,,,1,7/2,"(11/25,49/125,9/200)",88
tetragonal,88,I4_1/a,"(24,36,14)",a_ours_in_his,31d09faf7fb2bf6f;74076f8341f71199;e948828e76447bbb,31d09faf7fb2bf6f,1/2;3/4;797/1000;4/5;39/40;1;17/16;35/32;71/64;9/8;19/16;39/32;5/4;409/320;103/80;209/160;421/320;53/40;7/5;113/80;29/20;59/40;237/160;3/2;38/25;1239/800;13/8;27/16;55/32;7/4;15/8;31/16;63/32;127/64;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(1/5,1/5,1/20)",88
tetragonal,88,I4_1/a,"(24,37,15)",c_his_not_ours_not_stored,,,,1,797/1000,"(111/250,0,1/8)",88
tetragonal,88,I4_1/a,"(24,38,16)",a_ours_in_his,a3a8447783e42486,,227/160;57/40;29/20;3/2;38/25;7/4;15/8;31/16;63/32;127/64,1,797/1000,"(1/2,62/125,0)",88
tetragonal,88,I4_1/a,"(25,38,15)",c_his_not_ours_not_stored,,,,1,4/5,"(1/10,2/125,1/40)",88
tetragonal,88,I4_1/a,"(25,39,16)",c_his_not_ours_not_stored,,,,1,3497/1000,"(58/125,56/125,0)",88
tetragonal,88,I4_1/a,"(25,40,17)",c_his_not_ours_not_stored,,,,1,23/25,"(3/25,3/25,1/8)",88
tetragonal,88,I4_1/a,"(26,39,15)",a_ours_in_his,1b269a7a84560401;74b20b492f403316;c10281b956e50c34;dfe1108b777824fa;eab762a24b28a094;eaf8f8e7b00c0da0,,1/2;9/16;19/32;39/64;5/8;21/32;79/64;5/4;421/320;53/40;7/5;227/160;57/40;29/20;3/2;38/25;49/32;99/64;2501/1600;631/400;327/200;677/400;1377/800;111/64;7/4;15/8;31/16;63/32;127/64;2;9/4;19/8;39/16;5/2,1,3497/1000,"(21/50,21/50,21/200)",88
tetragonal,88,I4_1/a,"(27,41,16)",c_his_not_ours_not_stored,,,,1,7/2,"(19/250,19/250,117/1000)",88
tetragonal,88,I4_1/a,"(27,42,17)",c_his_not_ours_not_stored,,,,1,797/1000,"(19/50,17/50,0)",88
tetragonal,88,I4_1/a,"(28,42,16)",a_ours_in_his,343d241f8d586edb;5ebc1b8c073a87a9;8357998c809f5d36;bf5eadab641c997b;e4200db43401702b,,1/2;3/4;12141/16000;3047/4000;1547/2000;797/1000;4/5;13/16;9/10;19/20;77/80;73/64;37/32;19/16;5/4;203/160;119/80;3/2;38/25;7/4;2;9/4;157/64;79/32;5/2;11/4;3;13/4;27/8;55/16;221/64;3497/1000;7/2,1,3497/1000,"(3/250,3/250,3/1000)",88
tetragonal,88,I4_1/a,"(28,43,17)",c_his_not_ours_not_stored,,,,1,797/1000,"(89/250,0,1/8)",88
tetragonal,88,I4_1/a,"(29,44,17)",c_his_not_ours_not_stored,,,,1,4/5,"(21/125,8/125,1/10)",88
tetragonal,88,I4_1/a,"(29,45,18)",c_his_not_ours_not_stored,,,,1,3497/1000,"(121/250,103/250,0)",88
tetragonal,88,I4_1/a,"(30,45,17)",a_ours_in_his,1a1a0de250f0da27;b1355d63057fb8b6;b77e98e2c4a01aad;c64d7a44fc7eafce,,37/64;19/32;39/64;43/64;11/16;3/4;797/1000;4/5;33/40;71/80;9/10;1;17/16,1,3497/1000,"(11/25,11/25,11/100)",88
tetragonal,88,I4_1/a,"(31,47,18)",c_his_not_ours_not_stored,,,,1,7/2,"(113/250,51/125,101/1000)",88
tetragonal,88,I4_1/a,"(31,48,19)",c_his_not_ours_not_stored,,,,1,403/500,"(21/50,19/50,27/250)",88
tetragonal,88,I4_1/a,"(32,48,18)",a_ours_in_his,e23ad48c69ddca62;e5760549017956be,,1/2;3/4;797/1000;4/5;1;69/64;35/32;9/8;73/64,1,3497/1000,"(62/125,123/250,0)",88
tetragonal,88,I4_1/a,"(32,49,19)",c_his_not_ours_not_stored,,,,1,797/1000,"(22/125,12/125,1/8)",88
tetragonal,88,I4_1/a,"(33,50,19)",c_his_not_ours_not_stored,,,,1,4/5,"(19/125,4/125,1/20)",88
tetragonal,88,I4_1/a,"(33,51,20)",c_his_not_ours_not_stored,,,,1,76/125,"(11/50,3/50,57/500)",88
tetragonal,88,I4_1/a,"(34,51,19)",a_ours_in_his,1a1c3bd1605b8d49;1c45cdaed191693e;4e702e95c290afbd;900973c9cdd62294,,5/8;21/32;45/64;23/32;3/4;6047/8000;67/80;17/20;7/8,1,3497/1000,"(62/125,62/125,31/250)",88
tetragonal,88,I4_1/a,"(35,53,20)",c_his_not_ours_not_stored,,,,1,7/2,"(62/125,113/250,101/1000)",88
tetragonal,88,I4_1/a,"(36,54,20)",a_ours_in_his,60c6a7023f6e4280,,37/32;19/16;5/4;7/5;113/80,1,3497/1000,"(62/125,113/250,0)",88
tetragonal,88,I4_1/a,"(37,56,21)",c_his_not_ours_not_stored,,,,1,7/8,"(4/25,1/125,3/1000)",88
tetragonal,88,I4_1/a,"(38,57,21)",a_ours_in_his,804dd9fb0c1a57ca,,43/64;11/16,1,3497/1000,"(1/250,1/250,61/500)",88
tetragonal,88,I4_1/a,"(40,60,22)",c_his_not_ours_not_stored,,,,1,3497/1000,"(62/125,13/50,17/1000)",88
tetragonal,88,I4_1/a,"(42,63,23)",c_his_not_ours_not_stored,,,,1,3497/1000,"(62/125,52/125,13/125)",88
tetragonal,89,P422,"(6,9,5)",a_ours_in_his,a1053191a6317676,a1053191a6317676,1/2;3/4;797/1000;4/5;1;5/4;7/5;3/2;38/25;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(249/500,-1/500,0)",89
tetragonal,89,P422,"(8,12,6)",a_ours_in_his,e3faf0283734fac7,e3faf0283734fac7,1/2;3/4;797/1000;4/5;1;5/4;7/5;3/2;38/25;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(0,0,0)",89
tetragonal,89,P422,"(11,20,11)",c_his_not_ours_P2_reproduced,,35039dcaeb14ebe3,,1,4/5,"(13/50,-9/50,1/20)",89
tetragonal,89,P422,"(14,23,11)",a_ours_in_his,7824c3404ec7c532,7824c3404ec7c532,1/2;19/32;5/8;3/4;797/1000;4/5;1;5/4;7/5;3/2;38/25;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(249/500,-1/500,1/4)",89
tetragonal,89,P422,"(18,29,13)",a_ours_in_his,2626c0b5370635a6,2626c0b5370635a6,1/2;9/16;37/64,1,3497/1000,"(111/250,-7/125,1/500)",89
tetragonal,90,P42_12,"(6,9,5)",c_his_not_ours_P2_reproduced,,a1053191a6317676,,1,3497/1000,"(249/500,-1/500,0)",90
tetragonal,90,P42_12,"(6,11,7)",c_his_not_ours_P2_reproduced,,d2d935e5499e6e11,,1,4/5,"(4/25,0,1/4)",90
tetragonal,90,P42_12,"(7,11,6)",c_his_not_ours_P2_reproduced,,a4d2e4badea1fc0f,,1,4/5,"(33/100,-17/100,1/4)",90
tetragonal,90,P42_12,"(8,12,6)",a_ours_in_his,e3faf0283734fac7,e3faf0283734fac7,1/2;3/4;797/1000;4/5;1;5/4;7/5;3/2;38/25;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(0,0,0)",90
tetragonal,90,P42_12,"(8,13,7)",c_his_not_ours_P2_reproduced,,d724d08efce3fe5f,,1,3497/1000,"(62/125,0,1/4)",90
tetragonal,90,P42_12,"(10,15,7)",a_ours_in_his,52392121966e66eb,52392121966e66eb,1/2;3/4;797/1000;4/5;1;5/4;7/5;3/2;38/25;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(31/125,-31/125,0)",90
tetragonal,90,P42_12,"(12,18,8)",c_his_not_ours_P2_reproduced,,9b7039e0c295ff94,,1,3497/1000,"(249/500,-1/500,1/50)",90
tetragonal,90,P42_12,"(14,21,9)",c_his_not_ours_P2_reproduced,,dcc0a70baf02d3d7,,1,3497/1000,"(62/125,0,1/50)",90
tetragonal,90,P42_12,"(14,24,12)",b_ours_not_his,1da02fe6c7c6eb73,,3/2,0,,,
tetragonal,90,P42_12,"(17,28,13)",c_his_not_ours_P2_reproduced,,607da7953fa0fa4e,,1,4/5,"(41/125,-21/125,1/4)",90
tetragonal,90,P42_12,"(18,28,12)",a_ours_in_his,c1824c64dfbb3615,c1824c64dfbb3615,227/160;57/40;23/16;29/20;3/2;1201/800;601/400;301/200;151/100;38/25;327/200;7/4;61/32;31/16;2;9/4;5/2;41/16;21/8;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(1/2,0,1/4)",90
tetragonal,90,P42_12,"(18,29,13)",a_ours_in_his,206c7c14af9927b2,206c7c14af9927b2,9/16;5/8;3/4;797/1000;4/5;1;37/32;19/16;5/4;7/5;3/2;38/25;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(247/500,-1/500,1/4)",90
tetragonal,90,P42_12,"(21,32,13)",a_ours_in_his,845f058b04ddb75c,845f058b04ddb75c,1/2;17/32;35/64,1,3497/1000,"(247/500,-1/500,1/100)",90
tetragonal,90,P42_12,"(24,36,14)",a_ours_in_his,31d09faf7fb2bf6f,31d09faf7fb2bf6f,1/2;3/4;797/1000;4/5;1;5/4;11/8;7/5;45/32;113/80;91/64;29/20;59/40;119/80;239/160;3/2;38/25;631/400;257/160;2593/1600;7/4;15/8;121/64;2;9/4;5/2;81/32;163/64,1,3497/1000,"(1/2,0,1/50)",90
tetragonal,90,P42_12,"(25,38,15)",a_ours_in_his,7b0441c8ac019b55,7b0441c8ac019b55,1/2;17/32;35/64;9/16;5/8;3/4;797/1000;4/5;1;9/8;73/64,1,3497/1000,"(247/500,-1/500,1/50)",90
tetragonal,91,P4_122,"(6,9,5)",c_his_not_ours_P2_reproduced,,a1053191a6317676,,1,4/5,"(1/50,-1/50,3/25)",91_95
